id,issue_d,vintage,term_num,grade,sub_grade,fico_range_low,fico_band,purpose,PD_12m,LGD,EAD,EL_12m,EL_rate,monthly_hazard,lifetime_PD,lifetime_EL,event,realized_loss,int_rate,required_rate_logit
110580429,2017-06-01,2017Q2,36.0,B,B5,740.0,740-780 (super-prime),major_purchase,0.0397849350566413,0.915423,4403.98,160.39314803669063,0.03642004460435575,0.0033774496774808815,0.1146692552262164,462.28962803560944,0,0.0,11.99,0.0938709610339848
110580917,2017-06-01,2017Q2,60.0,B,B1,720.0,700-740 (prime),debt_consolidation,0.0434576057668446,0.915423,22464.04,893.6665024650924,0.03978209184390218,0.0036956682157585075,0.199205439962985,4096.4803666096395,0,0.0,9.44,0.0960745634601068
110581414,2017-06-01,2017Q2,36.0,C,C2,675.0,660-700 (near-prime),debt_consolidation,0.0546998453736262,0.915423,4663.19,233.50222838380748,0.05007349655146102,0.004676761233359361,0.1552869828042185,662.8877335230253,0,0.0,13.59,0.1028199072241757
110587668,2017-06-01,2017Q2,36.0,D,D2,675.0,660-700 (near-prime),debt_consolidation,0.049174529121394,0.915423,4825.96,217.24297811456088,0.04501549497189386,0.004193246600427192,0.14038809503750793,620.2057935824656,0,0.0,18.06,0.0995047174728364
110588569,2017-06-01,2017Q2,36.0,B,B2,710.0,700-740 (prime),debt_consolidation,0.0190122062179097,0.915423,6793.959999999999,118.24351236424954,0.017404210852617553,0.0015983264903630667,0.05595909892574036,348.02906774096243,0,0.0,9.93,0.0814073237307458
110588604,2017-06-01,2017Q2,36.0,A,A1,810.0,780+ (top tier),other,0.0185084909020977,0.915423,2616.54,44.33229433972191,0.016943098267070984,0.001555615128457033,0.05450412034690966,130.55049807831543,0,0.0,5.32,0.0811050945412586
110589615,2017-06-01,2017Q2,36.0,B,B2,670.0,660-700 (near-prime),credit_card,0.0444813170028737,0.915423,0.0,0.0,0.04071922065472165,0.0037845672703257227,0.12759619850226778,0.0,0,0.0,9.93,0.0966887902017242
110589993,2017-06-01,2017Q2,36.0,A,A2,720.0,700-740 (prime),debt_consolidation,0.0352850180960938,0.915423,6194.87,200.09874346877038,0.032300717120580476,0.002989071870100557,0.10216388777652097,579.3638964926428,0,0.0,7.07,0.0911710108576563
110607840,2017-06-01,2017Q2,60.0,C,C1,695.0,660-700 (near-prime),debt_consolidation,0.0614160177450435,0.915423,25154.690000000002,1414.2378050565026,0.056221635212220955,0.00526798700944997,0.2716071204860544,6254.346537225856,0,0.0,12.62,0.1068496106470261
110608300,2017-06-01,2017Q2,36.0,B,B1,685.0,660-700 (near-prime),credit_card,0.0239319025740819,0.915423,4060.3199999999997,88.95273554379555,0.021907814050073776,0.002016540964599911,0.07009120650101475,260.5227284596496,0,0.0,9.44,0.0843591415444491
110608639,2017-06-01,2017Q2,36.0,B,B3,680.0,660-700 (near-prime),credit_card,0.0405418695239511,0.915423,0.0,0.0,0.03711295982522388,0.0034429428746937107,0.11676131538589196,0.0,0,0.0,10.42,0.0943251217143706
110609850,2017-06-01,2017Q2,36.0,A,A1,740.0,740-780 (super-prime),home_improvement,0.0126007589049598,0.915423,4360.9,50.303088425147,0.011535024519055014,0.0010561769976092927,0.037327940077409694,149.01568108754472,0,0.0,5.32,0.0775604553429759
110610981,2017-06-01,2017Q2,36.0,C,C5,660.0,660-700 (near-prime),debt_consolidation,0.0627500967253792,0.915423,8553.19,491.3198821370696,0.05744288179463681,0.005385887698630576,0.17668464944846785,1383.4031447371622,0,0.0,16.02,0.1076500580352275
110611073,2017-07-01,2017Q3,36.0,B,B1,735.0,700-740 (prime),debt_consolidation,0.0313042504544688,0.915423,5752.71,164.85328693638272,0.028656630863781195,0.002646882508836601,0.09100355986493791,479.23958404521596,0,0.0,9.44,0.0887825502726813
110617373,2017-06-01,2017Q2,60.0,C,C1,715.0,700-740 (prime),debt_consolidation,0.0544163221388269,0.915423,8048.74,400.93955495279,0.04981395286129133,0.004651887433805291,0.24403822641498996,1798.0740712441614,0,0.0,12.62,0.1026497932832961
110618296,2017-06-01,2017Q2,36.0,B,B4,705.0,700-740 (prime),debt_consolidation,0.0343126913831386,0.915423,0.0,0.0,0.03141062688402688,0.002905370738896851,0.09944639019698465,0.0,0,0.0,10.91,0.0905876148298831
110618932,2017-06-01,2017Q2,36.0,B,B1,695.0,660-700 (near-prime),debt_consolidation,0.0244128548073846,0.915423,4060.3199999999997,90.74039186095378,0.022348088786340432,0.002057529464671859,0.07146515173842716,265.62955968532754,0,0.0,9.44,0.0846477128844307
110620438,2017-06-01,2017Q2,60.0,B,B5,665.0,660-700 (near-prime),debt_consolidation,0.1031796204581029,0.915423,14309.67,1351.5912275779822,0.09445299769861794,0.009033920269453488,0.4198673030353056,5500.010186214823,0,0.0,11.99,0.1319077722748617
110627297,2017-06-01,2017Q2,36.0,C,C3,695.0,660-700 (near-prime),debt_consolidation,0.0446721496164149,0.915423,2236.28,91.45024025183643,0.040893913218307376,0.0038011488228675283,0.1281187937794639,262.2773824969955,0,0.0,14.08,0.0968032897698489
110631148,2017-06-01,2017Q2,60.0,C,C3,685.0,660-700 (near-prime),debt_consolidation,0.0726261105306614,0.915423,15248.7,1013.7886540041478,0.06648361198030965,0.006263507108016264,0.31407865129372114,4384.22725408203,0,0.0,14.08,0.1135756663183968
110637163,2017-06-01,2017Q2,36.0,C,C2,690.0,660-700 (near-prime),debt_consolidation,0.0529560257792994,0.915423,6062.08,293.87244626209224,0.04847716398696359,0.004523882243697375,0.15060356207550518,835.754506717802,0,0.0,13.59,0.1017736154675796
110639805,2017-06-01,2017Q2,36.0,B,B4,690.0,660-700 (near-prime),debt_consolidation,0.0582867637231937,0.915423,0.0,0.0,0.05335704410777714,0.004992037394137339,0.16486627104530438,0.0,0,0.0,10.91,0.1049720582339162
110640617,2017-06-01,2017Q2,36.0,A,A1,760.0,740-780 (super-prime),debt_consolidation,0.0175208699745172,0.915423,2441.97,39.166774789913916,0.016039007354682458,0.0014719304102968067,0.05164704584172464,115.45363991567035,0,0.0,5.32,0.0805125219847103
110640934,2017-06-01,2017Q2,36.0,A,A3,730.0,700-740 (prime),debt_consolidation,0.0353434434367377,0.915423,0.0,0.0,0.03235420102118873,0.0029941037811799243,0.10232700290856211,0.0,0,0.0,7.21,0.0912060660620426
110648280,2017-06-01,2017Q2,36.0,A,A2,780.0,780+ (top tier),home_improvement,0.0144311193130494,0.915423,0.0,0.0,0.01321057853490962,0.001210621662267597,0.04267159170983359,0.0,0,0.0,7.07,0.0786586715878296
110648807,2017-06-01,2017Q2,36.0,A,A4,725.0,700-740 (prime),credit_card,0.025707827417405,0.915423,0.0,0.0,0.023533536497923134,0.0021679838933877926,0.07515779518816268,0.0,0,0.0,7.35,0.085424696450443
110650946,2017-06-01,2017Q2,36.0,C,C5,690.0,660-700 (near-prime),debt_consolidation,0.0625743485355447,0.915423,5449.27,312.1450724755866,0.05728199785945393,0.005370346965416273,0.17622141125644708,879.0606131064692,0,0.0,16.02,0.1075446091213268
110658013,2017-06-01,2017Q2,36.0,C,C5,660.0,660-700 (near-prime),debt_consolidation,0.0990688215652597,0.915423,2185.8,198.2299349908354,0.09068987784373474,0.008656184935339817,0.26873489444431387,537.7201405426417,0,0.0,16.02,0.1294412929391558
110658837,2017-06-01,2017Q2,36.0,A,A1,725.0,700-740 (prime),debt_consolidation,0.0428065688304237,0.915423,0.0,0.0,0.03918611765845295,0.003639177544048522,0.1230009383428492,0.0,0,0.0,5.32,0.0956839412982542
110658969,2017-06-01,2017Q2,60.0,C,C1,720.0,700-740 (prime),debt_consolidation,0.0573291895133954,0.915423,2168.0999999999985,113.78288240322975,0.052480458651920955,0.004907762783182723,0.25561039901688043,507.3172709965596,0,0.0,12.62,0.1043975137080372
110660344,2017-06-01,2017Q2,36.0,A,A5,695.0,660-700 (near-prime),credit_card,0.0341180113423378,0.915423,13373.490000000002,417.6863535303,0.031232412297036896,0.0028886213135786987,0.0989016326186456,1210.7933804281588,0,0.0,7.97,0.0904708068054027
110660665,2017-06-01,2017Q2,60.0,B,B1,790.0,780+ (top tier),credit_card,0.0194603084865357,0.915423,16569.14,295.1695191808323,0.01781441397566997,0.0016363391742872935,0.0935874889676408,1419.513680321807,0,0.0,9.44,0.0816761850919214
110660773,2017-07-01,2017Q3,60.0,C,C5,660.0,660-700 (near-prime),credit_card,0.0278257739984922,0.915423,0.0,0.0,0.025472353511021725,0.0023489240940409717,0.1315985998385587,0.0,0,0.0,16.02,0.0866954643990953
110662155,2017-06-01,2017Q2,36.0,A,A1,800.0,780+ (top tier),debt_consolidation,0.0165823288897247,0.915423,3713.1800000000003,56.365497819624785,0.015179845259218455,0.0013924758348679012,0.04892662547814497,166.30797881586122,0,0.0,5.32,0.0799493973338348
110662163,2017-06-01,2017Q2,36.0,C,C2,690.0,660-700 (near-prime),debt_consolidation,0.055386222893494,0.915423,11688.62,592.6343344040225,0.050701822319830954,0.004737006203518357,0.1571256722643697,1681.2496562410927,0,0.0,13.59,0.1032317337360964
110663138,2017-06-01,2017Q2,36.0,C,C1,660.0,660-700 (near-prime),credit_card,0.058957496089641,0.915423,0.0,0.0,0.05397104794286743,0.005051114296395487,0.16664946468479525,0.0,0,0.0,12.62,0.1053744976537846
110664815,2017-06-01,2017Q2,36.0,A,A1,720.0,700-740 (prime),debt_consolidation,0.0258133686145645,0.915423,2180.34,51.52176416666071,0.023630151337250476,0.002176991938541706,0.07545831606788844,150.60977212673967,0,0.0,5.32,0.0854880211687387
110665997,2017-06-01,2017Q2,60.0,F,F5,670.0,660-700 (near-prime),debt_consolidation,0.0981657023510808,0.915423,0.0,0.0,0.08986314174333343,0.00857341033975656,0.4034680082375194,0.0,0,0.0,30.75,0.1288994214106484
110666258,2017-07-01,2017Q3,60.0,C,C3,710.0,700-740 (prime),debt_consolidation,0.0479041274278186,0.915423,24000.67,1052.4903422183718,0.04385254004235598,0.004082439326664189,0.21764581101748792,4781.845039664927,0,0.0,14.08,0.0987424764566912
110666591,2017-06-01,2017Q2,60.0,B,B5,680.0,660-700 (near-prime),debt_consolidation,0.0439288998765118,0.915423,28615.78,1150.7413933427813,0.04021352531165606,0.0037365845441241774,0.20117627805972682,5269.921877687308,0,0.0,11.99,0.0963573399259071
110666914,2017-06-01,2017Q2,60.0,C,C3,680.0,660-700 (near-prime),debt_consolidation,0.0563858677864519,0.915423,13070.32,674.6496650385494,0.05161692024667716,0.0048248192058027994,0.2518784193552607,3013.692932634012,0,0.0,14.08,0.1038315206718711
110667363,2017-07-01,2017Q3,60.0,F,F4,665.0,660-700 (near-prime),debt_consolidation,0.1089346258294094,0.915423,21490.73,2143.0827164851016,0.09972126198063544,0.009565414454574928,0.438243845813577,8621.61874076481,0,0.0,30.65,0.1353607754976457
110667412,2017-06-01,2017Q2,60.0,C,C5,695.0,660-700 (near-prime),credit_card,0.1139529994598268,0.915423,8796.23,917.5804620044402,0.10431519662451302,0.010031452751439685,0.45388538563739034,3654.8082439641744,0,0.0,16.02,0.1383717996758961
110668127,2017-06-01,2017Q2,60.0,C,C5,680.0,660-700 (near-prime),debt_consolidation,0.0591697351835641,0.915423,8830.7,478.3178369505775,0.0541653364909438,0.005069815973946512,0.26284910503586745,2124.8263994271633,0,0.0,16.02,0.1055018411101385
110668677,2017-06-01,2017Q2,60.0,C,C2,665.0,660-700 (near-prime),credit_card,0.0455252569108867,0.915423,18090.82,753.9325220727164,0.04167486725713464,0.003875312938986686,0.20782304590567313,3441.7060721084968,0,0.0,13.59,0.097315154146532
110671608,2017-06-01,2017Q2,36.0,B,B4,665.0,660-700 (near-prime),credit_card,0.0450045375260849,0.915423,7758.34,319.6295557512173,0.041198188755741216,0.003830037445518797,0.12902853995269492,916.3817066313446,0,0.0,10.91,0.0970027225156509
110672127,2017-06-01,2017Q2,36.0,B,B3,825.0,780+ (top tier),debt_consolidation,0.0241148418072345,0.915423,15893.14,350.84552879758854,0.022075280831704028,0.002032129529782045,0.07061397203327946,1027.3588587706029,0,0.0,10.42,0.0844689050843407
110672445,2017-06-01,2017Q2,36.0,C,C2,660.0,660-700 (near-prime),debt_consolidation,0.0396725814428726,0.915423,5809.889999999999,210.99889947257114,0.03631719352217876,0.003367732397765555,0.11435844439376852,608.2161794091013,1,5809.889999999999,13.59,0.0938035488657236
110672733,2017-06-01,2017Q2,36.0,E,E4,665.0,660-700 (near-prime),debt_consolidation,0.0772676926838661,0.915423,4505.85,318.71058952362495,0.07073262303974276,0.006678938670510837,0.214353500075799,884.1564695754811,0,0.0,25.82,0.1163606156103196
110672735,2017-06-01,2017Q2,36.0,B,B1,685.0,660-700 (near-prime),debt_consolidation,0.0397994804771093,0.915423,5864.96,213.68019799112074,0.03643335981679683,0.00337870776323157,0.11470948781578172,615.8659805128333,0,0.0,9.44,0.0938796882862656
110672834,2017-06-01,2017Q2,36.0,C,C5,710.0,700-740 (prime),debt_consolidation,0.0507547428664554,0.915423,11297.34,524.8976773862587,0.0464620589790392,0.0043312659213385896,0.1446668432759931,1496.1220516902174,0,0.0,16.02,0.1004528457198732
110674749,2017-06-01,2017Q2,36.0,A,A4,690.0,660-700 (near-prime),credit_card,0.0497797083220759,0.915423,0.0,0.0,0.045569489931319686,0.004246079413159465,0.1420284219653235,0.0,0,0.0,7.35,0.0998678249932455
110675182,2017-06-01,2017Q2,36.0,D,D2,665.0,660-700 (near-prime),debt_consolidation,0.1136362824769966,0.915423,7239.06,753.045146534306,0.10402526661393965,0.01000196894157257,0.3036366419218407,2012.1399127563259,0,0.0,18.06,0.1381817694861979
110675847,2017-07-01,2017Q3,36.0,A,A5,690.0,660-700 (near-prime),debt_consolidation,0.0338650296451635,0.915423,5687.32,176.31162360055094,0.031000827032864504,0.0028668604898575145,0.0981934060153713,511.22467698506085,0,0.0,7.97,0.0903190177870981
110680280,2017-06-01,2017Q2,60.0,C,C3,775.0,740-780 (super-prime),other,0.0240683300011953,0.915423,6620.65,145.87081415486497,0.022032702854684203,0.00202816592524524,0.1146865592467059,695.0802888736492,0,0.0,14.08,0.0844409980007172
110681834,2017-06-01,2017Q2,36.0,C,C5,670.0,660-700 (near-prime),small_business,0.1379283740814392,0.915423,7686.969999999999,970.5784017359931,0.12626280598675332,0.012291906279011222,0.3593363951056554,2528.5888155347507,1,6633.5599999999995,16.02,0.1527570244488635
110682560,2017-06-01,2017Q2,36.0,C,C1,700.0,700-740 (prime),credit_card,0.0372708937515069,0.915423,3520.9700000000003,120.13068453918324,0.0341186333706857,0.0031602632123760577,0.10769709641748915,347.1267955572518,0,0.0,12.62,0.0923625362509041
110682822,2017-06-01,2017Q2,60.0,C,C3,665.0,660-700 (near-prime),credit_card,0.0745851164863439,0.915423,21783.870000000003,1487.335790847799,0.06827693108927839,0.0064386093595975025,0.32129288804871503,6407.047870297342,0,0.0,14.08,0.1147510698918063
110683338,2017-07-01,2017Q3,60.0,C,C2,790.0,780+ (top tier),small_business,0.0481260648604546,0.915423,29533.260000000002,1301.1086396501178,0.04405570667275193,0.0041017874311349845,0.2185572357728267,5908.787858442546,0,0.0,13.59,0.0988756389162728
110684299,2017-06-01,2017Q2,36.0,C,C2,680.0,660-700 (near-prime),credit_card,0.0658198655840462,0.915423,3287.37,198.07396645379384,0.06025301881254433,0.005657767204524045,0.1847479810580248,555.9684006915255,0,0.0,13.59,0.1094919193504277
110685958,2017-06-01,2017Q2,36.0,D,D4,675.0,660-700 (near-prime),debt_consolidation,0.1190626201483214,0.915423,7626.84,831.269586041881,0.10899266092403682,0.01050845745011797,0.3163479585871184,2208.67335400745,0,0.0,20.0,0.1414375720889929
110686361,2017-06-01,2017Q2,60.0,B,B3,715.0,700-740 (prime),home_improvement,0.0390351530041572,0.915423,25458.71,909.7333166294757,0.03573367686852459,0.0033126219781343114,0.18052161046334192,4207.144349930443,0,0.0,10.42,0.0934210918024943
110686603,2017-06-01,2017Q2,60.0,C,C5,695.0,660-700 (near-prime),debt_consolidation,0.0455601123546292,0.915423,10596.83,441.9596016834238,0.041706774732011724,0.00387834435752199,0.2079676786625284,2017.4075013091654,0,0.0,16.02,0.0973360674127775
110686923,2017-06-01,2017Q2,36.0,A,A1,735.0,700-740 (prime),credit_card,0.0230019253885455,0.915423,5669.12,119.37177734735506,0.021056491544958488,0.0019373374059302728,0.06743068050674328,349.9411481371031,0,0.0,5.32,0.0838011552331273
110689855,2017-06-01,2017Q2,36.0,D,D4,660.0,660-700 (near-prime),debt_consolidation,0.0759412194859521,0.915423,3789.75,263.45712509446093,0.06951833896548873,0.006560021334307775,0.21096041024563905,731.8689845683258,0,0.0,20.0,0.1155647316915712
110690266,2017-06-01,2017Q2,36.0,C,C2,675.0,660-700 (near-prime),home_improvement,0.0373665229207909,0.915423,2098.33,71.77584216317568,0.034206174511719166,0.0031685150400477813,0.10796297092731144,207.38170306005588,0,0.0,13.59,0.0924199137524745
110702620,2017-06-01,2017Q2,36.0,C,C1,720.0,700-740 (prime),debt_consolidation,0.032418108926804,0.915423,2776.63,82.40005635600302,0.0296762825281017,0.002742500432784345,0.09413559470720356,239.27300406366268,0,0.0,12.62,0.0894508653560824
110703846,2017-06-01,2017Q2,36.0,E,E5,660.0,660-700 (near-prime),moving,0.0607274728019734,0.915423,1639.41,91.13697466712594,0.0555913253348009,0.005207196186429508,0.1713428928974311,257.14346685076947,0,0.0,26.3,0.106436483681184
110704190,2017-06-01,2017Q2,36.0,B,B5,700.0,700-740 (prime),debt_consolidation,0.0331486598260898,0.915423,0.0,0.0,0.0303450456239786,0.002805268556809848,0.09618590339628386,0.0,0,0.0,11.99,0.0898891958956539
110704342,2017-06-01,2017Q2,36.0,C,C4,660.0,660-700 (near-prime),credit_card,0.0567329974038242,0.915423,9432.9,489.89474373801994,0.051934690682400954,0.0048553324763700445,0.1607256959255221,1387.881430926141,0,0.0,15.05,0.1040397984422945
110709744,2017-06-01,2017Q2,36.0,A,A2,785.0,780+ (top tier),debt_consolidation,0.0247431012047797,0.915423,3539.8,80.17789984622115,0.022650403934183046,0.0020856849922509246,0.07240778869022801,234.63123646642887,0,0.0,7.07,0.0848458607228678
110709805,2017-06-01,2017Q2,36.0,E,E2,660.0,660-700 (near-prime),debt_consolidation,0.1169916469885532,0.915423,4533.1,485.48070562707636,0.10709684446120234,0.0103148184741636,0.31151507456174554,1292.6953513741435,0,0.0,23.88,0.1401949881931319
110710116,2017-07-01,2017Q3,36.0,B,B1,765.0,740-780 (super-prime),debt_consolidation,0.0256013173552609,0.915423,4793.93,112.35071000820855,0.023436034737304996,0.0021588940614505336,0.07485444952096754,328.4967892180017,0,0.0,9.44,0.0853607904131565
110710263,2017-06-01,2017Q2,36.0,B,B2,675.0,660-700 (near-prime),debt_consolidation,0.050561588144699,0.915423,0.0,0.0,0.04628524070418479,0.004314384072131139,0.14414460124234085,0.0,0,0.0,9.93,0.1003369528868194
110711155,2017-06-01,2017Q2,60.0,C,C4,680.0,660-700 (near-prime),debt_consolidation,0.0845802888528727,0.915423,0.0,0.0,0.07742674176256328,0.007337334209940982,0.35716236021528236,0.0,0,0.0,15.05,0.1207481733117236
110711227,2017-06-01,2017Q2,36.0,B,B4,750.0,740-780 (super-prime),debt_consolidation,0.024926076077846,0.915423,3640.67,83.07245615797122,0.02281790334141002,0.0021012884833784273,0.07292978722972032,243.056971074392,0,0.0,10.91,0.0849556456467076
110711954,2017-07-01,2017Q3,60.0,C,C1,700.0,700-740 (prime),debt_consolidation,0.0617246569295077,0.915423,14669.82,828.9060122502736,0.05650417062038073,0.005295249670063562,0.27280393817110915,3663.5088109737644,0,0.0,12.62,0.1070347941577046
110711964,2017-06-01,2017Q2,36.0,B,B2,685.0,660-700 (near-prime),credit_card,0.0442178055660117,0.915423,1902.27,77.00007787827471,0.04047799622465513,0.0037616756034544174,0.12687422899785716,220.9364618738637,0,0.0,9.93,0.096530683339607
110712667,2017-06-01,2017Q2,36.0,A,A2,765.0,740-780 (super-prime),home_improvement,0.016256231920694,0.915423,3185.86,47.40982951300727,0.014881328593537463,0.0013648855397085935,0.047980196487672155,139.9299017495818,0,0.0,7.07,0.0797537391524164
110714155,2017-06-01,2017Q2,36.0,B,B1,695.0,660-700 (near-prime),debt_consolidation,0.0478910451867967,0.915423,3609.2700000000004,158.23243335959077,0.043840564258032996,0.004081298969559111,0.13690231954562204,452.3264645777295,0,0.0,9.44,0.098734627112078
110715081,2017-06-01,2017Q2,36.0,C,C3,665.0,660-700 (near-prime),debt_consolidation,0.0592896708740938,0.915423,8942.06,485.33145448680955,0.05427512838057557,0.0050803859474154445,0.1675316363143815,1371.3750055667977,0,0.0,14.08,0.1055738025244563
110715380,2017-06-01,2017Q2,60.0,C,C4,680.0,660-700 (near-prime),debt_consolidation,0.092588951686468,0.915423,10965.48,929.41276702615,0.0847580559196816,0.00806395512679181,0.38479435205787826,3862.585945385703,0,0.0,15.05,0.1255533710118808
110717164,2017-06-01,2017Q2,36.0,A,A1,730.0,700-740 (prime),credit_card,0.017554219012644,0.915423,15263.27,245.27366416645722,0.01606953583121161,0.0014747549375330182,0.05174361456571186,722.979810870974,0,0.0,5.32,0.0805325314075864
110717602,2017-06-01,2017Q2,36.0,A,A1,730.0,700-740 (prime),home_improvement,0.0247888821375444,0.915423,0.0,0.0,0.022692312852997307,0.0020895887868289664,0.07253841286715057,0.0,0,0.0,5.32,0.0848733292825267
110717606,2017-06-01,2017Q2,36.0,C,C2,680.0,660-700 (near-prime),debt_consolidation,0.1179933974031031,0.915423,5595.79,604.4229326612806,0.10801386983094086,0.010408431539118301,0.313855622928884,1607.7300952258213,0,0.0,13.59,0.1407960384418618
110718470,2017-06-01,2017Q2,36.0,C,C1,705.0,700-740 (prime),debt_consolidation,0.028868557313045,0.915423,2776.62,73.37757386674608,0.02642694134117959,0.002438143844111118,0.08412955000606992,213.83895991078757,0,0.0,12.62,0.087321134387827
110722234,2017-06-01,2017Q2,36.0,B,B5,685.0,660-700 (near-prime),credit_card,0.0362020722034577,0.915423,0.0,0.0,0.033140209542705856,0.003068085843381807,0.10472189258986131,0.0,0,0.0,11.99,0.0917212433220746
110726411,2017-06-01,2017Q2,36.0,B,B4,690.0,660-700 (near-prime),car,0.0390133732849287,0.915423,3286.87,117.38641800574908,0.035713739212609286,0.0033107395518565674,0.11253337001280495,338.59900079498834,0,0.0,10.91,0.0934080239709572
110726945,2017-06-01,2017Q2,36.0,C,C2,670.0,660-700 (near-prime),debt_consolidation,0.0622846455608163,0.915423,0.0,0.0,0.05701679709321914,0.0053447354798028535,0.17545743109050516,0.0,0,0.0,13.59,0.1073707873364898
110727119,2017-06-01,2017Q2,36.0,B,B3,700.0,700-740 (prime),home_improvement,0.0397526206070585,0.915423,4092.5299999999997,148.9290624170904,0.036390463213975315,0.0033746547469845067,0.11457986919315222,429.26157395970705,0,0.0,10.42,0.0938515723642351
110727705,2017-06-01,2017Q2,60.0,B,B1,700.0,700-740 (prime),home_improvement,0.0387769868453675,0.915423,12355.26,438.5789345555019,0.03549734562894685,0.003290311131319057,0.17942024191389017,2029.2948198909648,0,0.0,9.44,0.0932661921072205
110727760,2017-06-01,2017Q2,36.0,A,A3,820.0,780+ (top tier),debt_consolidation,0.0125144749584505,0.915423,3987.0299999999997,45.675568023976254,0.011456038209889632,0.0010489028913980292,0.03707554854289141,135.31904016105423,0,0.0,7.21,0.0775086849750703
110728669,2017-06-01,2017Q2,36.0,A,A1,755.0,740-780 (super-prime),vacation,0.0217222707834137,0.915423,2460.31,48.923427437466785,0.01988506628736492,0.0018284656958555967,0.06376149101284478,143.6051833611006,0,0.0,5.32,0.0830333624700482
110728730,2017-06-01,2017Q2,36.0,A,A2,720.0,700-740 (prime),debt_consolidation,0.0303034043356951,0.915423,3716.88,103.10786175084701,0.027740433307195014,0.002561051928764324,0.08818315156860068,300.0447111474911,0,0.0,7.07,0.088182042601417
110728897,2017-06-01,2017Q2,36.0,C,C4,715.0,700-740 (prime),debt_consolidation,0.0723222190596502,0.915423,18865.81,1249.0189263493564,0.06620542273824216,0.006236374694871372,0.201653428680311,3482.594315547911,0,0.0,15.05,0.1133933314357901
110729774,2017-06-01,2017Q2,60.0,C,C3,685.0,660-700 (near-prime),debt_consolidation,0.0714315657265228,0.915423,8713.53,569.7785822995537,0.06539009819207069,0.00615690119102541,0.3096495998160316,2469.9403995745383,0,0.0,14.08,0.1128589394359137
110730185,2017-06-01,2017Q2,36.0,C,C2,675.0,660-700 (near-prime),debt_consolidation,0.0187020468113058,0.915423,0.0,0.0,0.01712028379814599,0.0015720248714055085,0.05506338211960404,0.0,0,0.0,13.59,0.0812212280867835
110731271,2017-06-01,2017Q2,36.0,A,A3,685.0,660-700 (near-prime),home_improvement,0.0277920268009326,0.915423,5758.9,146.5148271624899,0.02544146055019012,0.0023460381750870507,0.08108035661296653,427.44181705463825,0,0.0,7.21,0.0866752160805595
110731474,2017-06-01,2017Q2,36.0,B,B4,755.0,740-780 (super-prime),vacation,0.0373020537122044,0.915423,8217.4,280.60085545390353,0.03414715791538729,0.0031629519185076838,0.10778373519256845,810.7920419715787,0,0.0,10.91,0.0923812322273226
110732251,2017-06-01,2017Q2,36.0,C,C1,675.0,660-700 (near-prime),debt_consolidation,0.0297864149938614,0.915423,0.0,0.0,0.027267169372925584,0.0025167477495520174,0.08672398084343447,0.0,0,0.0,12.62,0.0878718489963168
110738674,2017-06-01,2017Q2,36.0,B,B4,670.0,660-700 (near-prime),credit_card,0.0317661409491608,0.915423,10956.76,318.61662082770636,0.029079456046103624,0.0026865207398101276,0.09230321453752777,925.807713141777,0,0.0,10.91,0.0890596845694965
110744173,2017-06-01,2017Q2,36.0,C,C1,695.0,660-700 (near-prime),debt_consolidation,0.0482795750147408,0.915423,0.0,0.0,0.044196233398719066,0.00411517258856986,0.13795850865311965,0.0,0,0.0,12.62,0.0989677450088445
110744534,2017-06-01,2017Q2,36.0,B,B4,670.0,660-700 (near-prime),debt_consolidation,0.0900724226837802,0.915423,6302.68,519.6834922644673,0.08245436739045411,0.007835000777442591,0.2466089053547219,1422.8392369126045,0,0.0,10.91,0.1240434536102681
110745774,2017-06-01,2017Q2,36.0,C,C1,670.0,660-700 (near-prime),major_purchase,0.0663968332439852,0.915423,0.0,0.0,0.06078118827870866,0.005708958774860884,0.1862575943971626,0.0,0,0.0,12.62,0.1098380999463911
110746214,2017-06-01,2017Q2,36.0,A,A4,710.0,700-740 (prime),debt_consolidation,0.0382221666532321,0.915423,11087.84,387.9574284349941,0.03498945046420169,0.0032423818776403657,0.11033953795241591,1119.953345059912,0,0.0,7.35,0.0929332999919393
110746457,2017-06-01,2017Q2,36.0,B,B4,740.0,740-780 (super-prime),debt_consolidation,0.0262678901469294,0.915423,0.0,0.0,0.024046230801972553,0.0022157960240322128,0.07675178918059822,0.0,0,0.0,10.91,0.0857607340881576
110747139,2017-06-01,2017Q2,60.0,E,E4,710.0,700-740 (prime),debt_consolidation,0.0830110836216132,0.915423,22255.05,1691.1669290365644,0.07599025520214803,0.0071956442894469674,0.3516337023172921,7163.75768812227,0,0.0,25.82,0.1198066501729679
110749623,2017-06-01,2017Q2,60.0,C,C2,715.0,700-740 (prime),home_improvement,0.0534149277744587,0.915423,14472.619999999999,707.6713679082745,0.048897253428078304,0.0045640887069516856,0.2400268365715983,3180.0121585588004,0,0.0,13.59,0.1020489566646752
110750660,2017-06-01,2017Q2,36.0,A,A5,685.0,660-700 (near-prime),debt_consolidation,0.0515568961896979,0.915423,10253.03,483.90578294858307,0.04719636858066182,0.004401408356653591,0.14683339201903323,1378.1575847105478,0,0.0,7.97,0.1009341377138187
110751283,2017-06-01,2017Q2,36.0,C,C5,730.0,700-740 (prime),debt_consolidation,0.0343357622923355,0.915423,0.0,0.0,0.03143174652493664,0.002907355864874006,0.0995109331210059,0.0,0,0.0,16.02,0.0906014573754013
